NODEID	prize
A0A024R4E5_HUMAN	2.266642712619027
SAFB1_HUMAN	2.266642712619027
ABL1_HUMAN	2.266642712619027
PYR1_HUMAN	2.266642712619027
RNF31_HUMAN	2.264482743643009
EI2BA_HUMAN	2.262694492819737
LRC57_HUMAN	2.258939498430969
BMP2K_HUMAN	2.256800668588044
AKT2_HUMAN	2.256356422189658
H2AX_HUMAN	2.256103854743705
TPD54_HUMAN	2.256103854743705
MAST3_HUMAN	2.253712080399724
DCAF1_HUMAN	2.253712080399724
MED17_HUMAN	2.248885606200305
NCBP3_HUMAN	2.2481223008904165
CEP72_HUMAN	2.2468356012020068
TFDP2_HUMAN	2.2468356012020068
RHG25_HUMAN	2.246602127121684
TOP2B_HUMAN	2.245894113900068
ADRM1_HUMAN	2.244147525059497
SGT1_HUMAN	2.244147525059497
NTH_HUMAN	2.244147525059497
SFPQ_HUMAN	2.244147525059497
INT12_HUMAN	2.2437355734484297
A0A0J9YWL0_HUMAN	2.2420910926726214
SH3L1_HUMAN	2.2383274205822623
ARF4_HUMAN	2.2363689638413686
TSP4_HUMAN	2.2337704031300354
LAGE3_HUMAN	2.2337704031300354
PREY_HUMAN	2.2337704031300354
APOB_HUMAN	2.2337704031300354
CBPN_HUMAN	2.2337704031300354
WDR24_HUMAN	2.2337704031300354
FINC_HUMAN	2.2337704031300354
IFT56_HUMAN	2.2337704031300354
MK06_HUMAN	2.233505938411529
PRPF3_HUMAN	2.233505938411529
DYR1A_HUMAN	2.232795901289166
DDX23_HUMAN	2.232268449696564
HECD1_HUMAN	2.231850616890981
SUMO2_HUMAN	2.231850616890981
C102A_HUMAN	2.231850616890981
PNM8A_HUMAN	2.229659160358248
HOME3_HUMAN	2.2291724357357787
I2BPL_HUMAN	2.2255590449321456
UBN1_HUMAN	2.22487005233893
CE170_HUMAN	2.22487005233893
RS10_HUMAN	2.2243089739892663
NOB1_HUMAN	2.2243089739892663
UFD1_HUMAN	2.220951883678657
XKR8_HUMAN	2.220457390306835
Q9NPA5_HUMAN	2.220457390306835
ZN609_HUMAN	2.215141560511576
FHI2A_HUMAN	2.2131654802235623
TANK_HUMAN	2.2131654802235623
A0A087WTF0_HUMAN	2.2131654802235623
KAPCB_HUMAN	2.2131654802235623
A0A087X1Z1_HUMAN	2.2131654802235623
CBX4_HUMAN	2.2131654802235623
A0A1B0GV70_HUMAN	2.21253930016725
ERIC1_HUMAN	2.21253930016725
SSRG_HUMAN	2.21239672061904
RECQ5_HUMAN	2.209560664353656
TXLNG_HUMAN	2.2075830259238174
B9EGE7_HUMAN	2.2075830259238174
CIRBP_HUMAN	2.2075830259238174
CCAR2_HUMAN	2.2075830259238174
RL22_HUMAN	2.2074101015457988
FBXL3_HUMAN	2.206588464449987
SNUT1_HUMAN	2.206588464449987
ATF7_HUMAN	2.2064876313546926
NAB1_HUMAN	2.205796891825875
SPAG5_HUMAN	2.205796891825875
NF1_HUMAN	2.205796891825875
KLF10_HUMAN	2.2022506666900687
MTSS2_HUMAN	2.201298938577048
RECQ4_HUMAN	2.20117238998352
VPS72_HUMAN	2.2002029014346296
ARHG7_HUMAN	2.2002029014346296
PNISR_HUMAN	2.2002029014346296
JKIP1_HUMAN	2.2002029014346296
TB10C_HUMAN	2.199634220644328
ZDHC5_HUMAN	2.1996119453418634
PGRC2_HUMAN	2.1996119453418634
CEP68_HUMAN	2.1996119453418634
MYCB2_HUMAN	2.1996119453418634
PUM2_HUMAN	2.197191540811112
SF3A1_HUMAN	2.197191540811112
ELL2_HUMAN	2.197191540811112
AAPK1_HUMAN	2.196487406850244
COX5A_HUMAN	2.195696145813124
ADA10_HUMAN	2.1944671655094194
RELL1_HUMAN	2.1944671655094194
MFS12_HUMAN	2.1944671655094194
AMPD2_HUMAN	2.1944671655094194
ORC1_HUMAN	2.191953539292697
J3QS41_HUMAN	2.188874046142944
EEPD1_HUMAN	2.186498260136675
ARFP1_HUMAN	2.184545879684002
J3KQ96_HUMAN	2.184545879684002
ABCE1_HUMAN	2.182981006177341
HP1B3_HUMAN	2.181043306859131
RBP56_HUMAN	2.181043306859131
TESP1_HUMAN	2.1803063070089026
NCOA3_HUMAN	2.1803063070089026
CDK12_HUMAN	2.1803063070089026
SPT6H_HUMAN	2.1779965957899776
CRKL_HUMAN	2.1779965957899776
BRAP_HUMAN	2.1779965957899776
DLGP5_HUMAN	2.177661100418393
H0YEM9_HUMAN	2.177387813228976
CCD92_HUMAN	2.176967017332668
ZN622_HUMAN	2.175139594436965
ERBIN_HUMAN	2.175139594436965
TPIS_HUMAN	2.174599667619271
F5H2A4_HUMAN	2.1716865645979717
CHK1_HUMAN	2.16964076975173
AK17A_HUMAN	2.169570523462526
HMGN4_HUMAN	2.169570523462526
EHMT1_HUMAN	2.169570523462526
BC11B_HUMAN	2.168372120180288
TICRR_HUMAN	2.163937425840788
MCRS1_HUMAN	2.163937425840788
H7BZJ3_HUMAN	2.1631522638114964
HNRPF_HUMAN	2.1623535941748315
PHRF1_HUMAN	2.1575526324802183
STX10_HUMAN	2.157472214061376
NCBP1_HUMAN	2.1535841944572303
L2GL1_HUMAN	2.151184367357258
A0A087X188_HUMAN	2.151184367357258
HINT1_HUMAN	2.150937476023596
CNOT3_HUMAN	2.1502680638116165
A0A1C7CYX9_HUMAN	2.147634536571454
GTF2I_HUMAN	2.1443531124255264
ABL2_HUMAN	2.1443531124255264
CRTC1_HUMAN	2.1443531124255264
F133B_HUMAN	2.1414909307538643
J3KMZ8_HUMAN	2.139357795416215
TDIF2_HUMAN	2.1388767056303064
E7ETA6_HUMAN	2.1357959156410358
KPCT_HUMAN	2.135517483801741
PTSS1_HUMAN	2.133917148684859
ZN598_HUMAN	2.132637726566628
J3KNL2_HUMAN	2.132637726566628
J3KPC5_HUMAN	2.13148193844429
NCOR1_HUMAN	2.1314274567968576
RACK1_HUMAN	2.1256488598308514
TANC1_HUMAN	2.1228849043594265
T22D4_HUMAN	2.116941484750721
NFRKB_HUMAN	2.1153446040349304
MBP_HUMAN	2.1153446040349304
BLK_HUMAN	2.1153446040349304
PDS5A_HUMAN	2.1153446040349304
AKT1_HUMAN	2.115205836871803
AT2B1_HUMAN	2.115175057066785
PRPK_HUMAN	2.115101885595147
REPS1_HUMAN	2.114307490386863
IMA1_HUMAN	2.1141175455399237
T131L_HUMAN	2.112862719013932
RBBP6_HUMAN	2.1120166167617134
VATB2_HUMAN	2.1120166167617134
WNK1_HUMAN	2.1120166167617134
S53A1_HUMAN	2.1120166167617134
T2EB_HUMAN	2.1120166167617134
F5H1Z8_HUMAN	2.1120166167617134
SENP7_HUMAN	2.1093699848810448
SAC2_HUMAN	2.109369906086197
NUP88_HUMAN	2.109369906086197
RPB1_HUMAN	2.109369906086197
SMAD5_HUMAN	2.109369906086197
RBM39_HUMAN	2.109369906086197
PWP2B_HUMAN	2.109369906086197
HUWE1_HUMAN	2.1091063059644304
TBC23_HUMAN	2.108856472906373
DNJB2_HUMAN	2.108856332351709
CLK4_HUMAN	2.108856332351709
CLAP2_HUMAN	2.108856332351709
TEX2_HUMAN	2.108856332351709
PHF20_HUMAN	2.108856332351709
NSD2_HUMAN	2.108856332351709
PCBP2_HUMAN	2.103506410942708
PEA15_HUMAN	2.102947334439146
F5H7W8_HUMAN	2.102947334439146
DTX3L_HUMAN	2.102179609376134
IN80E_HUMAN	2.102179609376134
C9JCP7_HUMAN	2.100768945012073
PKHO1_HUMAN	2.100598551485609
MSL1_HUMAN	2.100598551485609
HNRL2_HUMAN	2.100598551485609
CAMP1_HUMAN	2.100598551485609
CNR2_HUMAN	2.100598551485609
PEX3_HUMAN	2.099961865993031
G45IP_HUMAN	2.096915132267372
PTN18_HUMAN	2.09680082725643
NKAP1_HUMAN	2.0965620919406924
RFIP1_HUMAN	2.094074693022752
VHL_HUMAN	2.094074693022752
EXOC7_HUMAN	2.094074693022752
E9PES4_HUMAN	2.091970519290764
ZN335_HUMAN	2.091970519290764
T184B_HUMAN	2.091970519290764
LIPB1_HUMAN	2.091196213338113
ASXL2_HUMAN	2.090872163480254
CWC22_HUMAN	2.0906774593530906
DCP1A_HUMAN	2.090513105009064
ZDH20_HUMAN	2.090513105009064
RSRC1_HUMAN	2.090513105009064
RASF1_HUMAN	2.087748673289812
SI1L3_HUMAN	2.087748673289812
TM230_HUMAN	2.0871938065321616
WDR37_HUMAN	2.082037822230754
HNRL1_HUMAN	2.082037822230754
P66A_HUMAN	2.082037822230754
R4GN35_HUMAN	2.0792630811480173
TPGS1_HUMAN	2.076126736623318
ARHG3_HUMAN	2.076126736623318
S4R347_HUMAN	2.074498970192415
ZGRF1_HUMAN	2.070140731192561
FOXK1_HUMAN	2.068923751831252
A0A0C4DGZ1_HUMAN	2.067761260554672
RPGF1_HUMAN	2.067761260554672
F169A_HUMAN	2.067761260554672
RB12B_HUMAN	2.0672868878993915
SSRP1_HUMAN	2.0649751490014143
COIL_HUMAN	2.062365477313864
M21D2_HUMAN	2.059796597379046
SEC62_HUMAN	2.059677311353709
TNIK_HUMAN	2.059677311353709
PAPOA_HUMAN	2.059677311353709
SEPT6_HUMAN	2.059677311353709
S4A4_HUMAN	2.059677311353709
ARID2_HUMAN	2.059677311353709
NDRG2_HUMAN	2.058857732574496
H7C0J3_HUMAN	2.0569217983037253
HNRPL_HUMAN	2.0566283279346407
KPCL_HUMAN	2.056181680721583
NBEL2_HUMAN	2.053553258172669
LSM8_HUMAN	2.051685214946433
NKTR_HUMAN	2.0511705158995266
JUPI2_HUMAN	2.050309220240459
SP130_HUMAN	2.050287698658272
RBM23_HUMAN	2.0444070823056384
CRCC2_HUMAN	2.0442375783148776
SND1_HUMAN	2.0442375783148776
SPICE_HUMAN	2.0441078857689914
2A5E_HUMAN	2.044027819799674
ASPM_HUMAN	2.044027819799674
TAPT1_HUMAN	2.044027819799674
SNX17_HUMAN	2.041963362578797
BCL6_HUMAN	2.041963362578797
Z280C_HUMAN	2.041963362578797
MSH6_HUMAN	2.041963362578797
KCAB2_HUMAN	2.041963362578797
UBP36_HUMAN	2.041963362578797
BCL9_HUMAN	2.041963362578797
ARI4A_HUMAN	2.0400661110774783
AP3B1_HUMAN	2.0397413778619256
CENPE_HUMAN	2.0397413778619256
LEMD2_HUMAN	2.037296056958541
OBI1_HUMAN	2.037296056958541
STX4_HUMAN	2.036181414263432
SFR19_HUMAN	2.0284998413815085
NONO_HUMAN	2.028482100348224
MABP1_HUMAN	2.028482100348224
E9PNI7_HUMAN	2.0282540999774312
WAC2A_HUMAN	2.0282540999774312
CHERP_HUMAN	2.023409087697932
NF2IP_HUMAN	2.023195317711924
CO039_HUMAN	2.023195317711924
F117B_HUMAN	2.0229474827644864
A0A0G2JLV7_HUMAN	2.02260615304194
ZN185_HUMAN	2.0211647221102447
DSN1_HUMAN	2.0210634500435134
RABP1_HUMAN	2.0187473893625043
AT133_HUMAN	2.018453559736117
HAUS6_HUMAN	2.018453559736117
REXO4_HUMAN	2.0178844958883446
SPAS2_HUMAN	2.0166004499098658
CTDP1_HUMAN	2.0160495196100743
AAK1_HUMAN	2.015226233917232
TSC2_HUMAN	2.014830844492049
EF1G_HUMAN	2.0147818804919995
CEP55_HUMAN	2.013154470011907
PTN7_HUMAN	2.0111310600104124
ARP10_HUMAN	2.010095037282364
TDT_HUMAN	2.009624306881172
B4GN3_HUMAN	2.008786491289889
A0A0C4DFX9_HUMAN	2.007387438926113
G3V1A6_HUMAN	2.0058521910104714
BRD1_HUMAN	2.0058521910104714
UBP15_HUMAN	2.0058521910104714
SLK_HUMAN	2.0058521910104714
ERF_HUMAN	2.0058521910104714
KANL3_HUMAN	2.0058521910104714
PEX5R_HUMAN	2.0058521910104714
PEX10_HUMAN	2.0058521910104714
RWDD4_HUMAN	2.0058521910104714
A0A0G2JNW7_HUMAN	2.0058521910104714
ZC3HE_HUMAN	2.0058521910104714
VCIP1_HUMAN	2.0058521910104714
RNZ2_HUMAN	2.004833183336829
CHD8_HUMAN	2.002481472673527
KI20B_HUMAN	2.0006825998478672
F5H0R1_HUMAN	2.0004896940206867
NPAT_HUMAN	2.0004896940206867
HSP7E_HUMAN	1.997789069484284
TNIP1_HUMAN	1.997789069484284
A0A0B4J2E5_HUMAN	1.997789069484284
SKA3_HUMAN	1.997789069484284
DSRAD_HUMAN	1.997789069484284
D6RIF6_HUMAN	1.997109268894779
A0A087X1R1_HUMAN	1.9968773503723312
TOPK_HUMAN	1.9956983409132485
COR1A_HUMAN	1.9955203209803056
PPID_HUMAN	1.9955203209803056
SMG5_HUMAN	1.9955203209803056
CASP2_HUMAN	1.9955203209803056
ELMO1_HUMAN	1.994718445912385
BAD_HUMAN	1.994040262097582
TOP2A_HUMAN	1.9936771130586195
G8JLB6_HUMAN	1.993508012281276
CXCR4_HUMAN	1.992584546504784
PLXC1_HUMAN	1.992584546504784
BCR_HUMAN	1.9870681450856689
NUMBL_HUMAN	1.9859979698209045
MY18A_HUMAN	1.9849695021527585
PRR12_HUMAN	1.98257008260918
GOGA3_HUMAN	1.981215747310045
TRIPB_HUMAN	1.9808076255153677
PITH1_HUMAN	1.9807055879415203
RBM6_HUMAN	1.9781680226108629
RS20_HUMAN	1.975725801332516
A0A1B0GW05_HUMAN	1.975004137378945
PP6R2_HUMAN	1.973134765183257
C9JA08_HUMAN	1.972153319692893
KIF2A_HUMAN	1.972153319692893
PCNT_HUMAN	1.9721316639544584
ACTS_HUMAN	1.9714906543123707
MIME_HUMAN	1.9697757333691357
ASCC2_HUMAN	1.9693105653433045
A0A0A6YY96_HUMAN	1.9662278530665929
CLSPN_HUMAN	1.9662278530665929
ATAD2_HUMAN	1.9662278530665929
H7C0H2_HUMAN	1.9662278530665929
IKZF2_HUMAN	1.9662278530665929
KIF1C_HUMAN	1.9641871757374836
TVBL3_HUMAN	1.9641178791349176
GEPH_HUMAN	1.9621558029521944
AKNA_HUMAN	1.9616776683260024
ZN318_HUMAN	1.9608770508360704
G1UD79_HUMAN	1.9581319598186329
F8W7T1_HUMAN	1.95633627879736
THUM1_HUMAN	1.95633627879736
SRS11_HUMAN	1.9555751931622785
RFC1_HUMAN	1.9555751931622785
LDB1_HUMAN	1.9555751931622785
ARHGC_HUMAN	1.9538724812508128
RU17_HUMAN	1.9528536388425437
TLK2_HUMAN	1.9527326113537569
SIGIR_HUMAN	1.9517998970839892
ZN101_HUMAN	1.948214785106097
MFAP1_HUMAN	1.94740366318958
ADDA_HUMAN	1.946549874492993
CENPF_HUMAN	1.94643754978836
H9KVB4_HUMAN	1.9463790874981768
SH2B3_HUMAN	1.944150924480076
BICD1_HUMAN	1.941848263441864
ICLN_HUMAN	1.9405740725846248
UBR4_HUMAN	1.939447864804523
DNM3B_HUMAN	1.9376698511597183
KLF12_HUMAN	1.9371487533688525
G3V4K3_HUMAN	1.9371487533688525
TTC28_HUMAN	1.936729419509988
NOP56_HUMAN	1.9353415006208456
INP4A_HUMAN	1.9340349347519037
TASOR_HUMAN	1.9340349347519037
PAPOG_HUMAN	1.9340349347519037
VINEX_HUMAN	1.9338244808981944
E7EMB3_HUMAN	1.9330467768070907
J3KNL6_HUMAN	1.92839569236804
KI21B_HUMAN	1.926124145585248
SP110_HUMAN	1.9225780734463032
SMRC2_HUMAN	1.9225780734463032
FXR1_HUMAN	1.9204679840543852
CB068_HUMAN	1.9204679840543852
A0A1B0GTU4_HUMAN	1.919684444706024
GBB3_HUMAN	1.9196092474372508
TRIO_HUMAN	1.9186528868578685
NDRG1_HUMAN	1.9152769658281896
ZN217_HUMAN	1.91488933856793
AKA11_HUMAN	1.9125636542054327
PARP2_HUMAN	1.9118817340409031
CDC42_HUMAN	1.9113026823085444
FGD6_HUMAN	1.9111872438405773
PPAC_HUMAN	1.9100407337324945
NU205_HUMAN	1.909901338212433
CDC6_HUMAN	1.9048638363103287
CLIP1_HUMAN	1.903661099141827
RBCC1_HUMAN	1.903661099141827
F110C_HUMAN	1.903661099141827
ZN521_HUMAN	1.8999631738643223
TMM33_HUMAN	1.8996958537048327
PRS6B_HUMAN	1.8990250440390657
KNOP1_HUMAN	1.8990250440390657
CDK17_HUMAN	1.8990250440390657
KIFC1_HUMAN	1.897771045597418
DHX15_HUMAN	1.897771045597418
CTR9_HUMAN	1.897771045597418
ZN446_HUMAN	1.896735227825509
GMIP_HUMAN	1.8964189171841284
BNI3L_HUMAN	1.8962186714258185
LYRIC_HUMAN	1.895390973557809
ANKZ1_HUMAN	1.8949877859882
PLCL1_HUMAN	1.894588621417845
A0A0D9SFK2_HUMAN	1.8935697937757383
ARI4B_HUMAN	1.8934040029807349
KI21A_HUMAN	1.891438262068578
ADDG_HUMAN	1.8914079828034591
SIT1_HUMAN	1.8914079828034591
LTV1_HUMAN	1.889866976842714
ANKH1_HUMAN	1.888409870070193
GAPD1_HUMAN	1.88739907491874
COF1_HUMAN	1.8873502053234208
JARD2_HUMAN	1.886847231548412
MDM2_HUMAN	1.886486028061935
ZBED4_HUMAN	1.886486028061935
RERE_HUMAN	1.886486028061935
MNX1_HUMAN	1.886486028061935
A6NIW2_HUMAN	1.8848540669960945
CDK16_HUMAN	1.8845415229048916
J3KR72_HUMAN	1.8837655430786784
SGO2_HUMAN	1.883084418831844
RELCH_HUMAN	1.883011167829557
ROA1_HUMAN	1.882737851832501
C10_HUMAN	1.8823692198544568
CBX5_HUMAN	1.8813181462003392
PHB2_HUMAN	1.8796474890052843
MEF2D_HUMAN	1.8796474890052843
ZC3H4_HUMAN	1.8796474890052843
E9PN30_HUMAN	1.8792562407805729
VP26B_HUMAN	1.879211068366587
AT7L3_HUMAN	1.8775431368457045
MDN1_HUMAN	1.8775431368457045
NOTC1_HUMAN	1.877237685342001
SON_HUMAN	1.8740956882765516
E2F3_HUMAN	1.8724724280059328
LEO1_HUMAN	1.8719854017854187
ANR12_HUMAN	1.871935817637404
MYO5A_HUMAN	1.8709234416488485
KCTD5_HUMAN	1.870013307967644
ARBK2_HUMAN	1.8689248039109316
RAB1A_HUMAN	1.8689248039109316
PP4R2_HUMAN	1.86842884179613
NOPC1_HUMAN	1.867117489810988
PAXB1_HUMAN	1.8668029063280265
RMXL1_HUMAN	1.865818698576412
ZBT40_HUMAN	1.865818698576412
ATG4D_HUMAN	1.8633569757161088
DYH2_HUMAN	1.8625403111619427
RN169_HUMAN	1.862253079737
EPN1_HUMAN	1.8615460085836235
FZR1_HUMAN	1.8596148242247816
DGKD_HUMAN	1.858230261246268
ZFAN3_HUMAN	1.85513932165014
HERC2_HUMAN	1.85513932165014
DCAF5_HUMAN	1.854290273132139
FMNL1_HUMAN	1.854290273132139
STIM2_HUMAN	1.8541642771844984
SSRA_HUMAN	1.8534512145544328
SCPDL_HUMAN	1.8534512145544328
MOT1_HUMAN	1.8530703410341136
CND3_HUMAN	1.851538111190216
CENPT_HUMAN	1.851359296600657
CND1_HUMAN	1.851359296600657
CDV3_HUMAN	1.8511751263200067
MACOI_HUMAN	1.8491590241913136
DLG5_HUMAN	1.8481353173656336
KRI1_HUMAN	1.8476017559347997
UGDH_HUMAN	1.84736855847024
E7EV07_HUMAN	1.8466997921960728
TBCC_HUMAN	1.8466997921960728
NCOA2_HUMAN	1.8464464252492203
D3DQV9_HUMAN	1.8449020656854571
4EBP1_HUMAN	1.8445738079358835
ZEB1_HUMAN	1.8427420942076065
RRP1_HUMAN	1.8419443916959364
SC61B_HUMAN	1.8415406809273345
RETR1_HUMAN	1.8415406809273345
FKBP8_HUMAN	1.8411761745188369
ANKL2_HUMAN	1.8401359943190263
TLE4_HUMAN	1.8395148709869915
S35E1_HUMAN	1.837999046187424
DCXR_HUMAN	1.8360303172367105
SMG8_HUMAN	1.8359132145762929
E9PCH4_HUMAN	1.8359132145762929
G5E9I4_HUMAN	1.8355724400101323
FNBP4_HUMAN	1.8355724400101323
IF2A_HUMAN	1.8326064928994803
GIT1_HUMAN	1.8301890029537908
SENP2_HUMAN	1.829784268238912
TNR8_HUMAN	1.8286316113602068
CTCF_HUMAN	1.827642972984798
AKP13_HUMAN	1.825769060324459
PHAR4_HUMAN	1.825741215713324
ABLM1_HUMAN	1.825741215713324
TIF1B_HUMAN	1.825741215713324
A0A0G2JH68_HUMAN	1.825741215713324
PO210_HUMAN	1.82523410611262
BAG4_HUMAN	1.824490505107412
PSN1_HUMAN	1.8203538251836016
I3L1I5_HUMAN	1.8203538251836016
H7C494_HUMAN	1.8194002646928604
B3KS98_HUMAN	1.8193798470359168
SPTN1_HUMAN	1.8193798470359168
ADT2_HUMAN	1.8177637869374716
NUDC_HUMAN	1.8134298343206936
SP2_HUMAN	1.8124070597379405
CERS2_HUMAN	1.8124070597379405
XRCC6_HUMAN	1.8124070597379405
OTUD3_HUMAN	1.8124070597379405
PALLD_HUMAN	1.812254492088731
CP054_HUMAN	1.8121415199445068
CFDP1_HUMAN	1.8112602031282
PSA5_HUMAN	1.8112602031282
PRP4K_HUMAN	1.8112602031282
BAG6_HUMAN	1.8112602031282
AUP1_HUMAN	1.8112602031282
PBIR1_HUMAN	1.811231943907668
SMC4_HUMAN	1.8081024380740605
MPP8_HUMAN	1.8081024380740605
NOL8_HUMAN	1.8081024380740605
KDM6B_HUMAN	1.8081024380740605
UBP11_HUMAN	1.8081024380740605
ATF2_HUMAN	1.8080195867474464
ALKB5_HUMAN	1.8053678009232488
MEN1_HUMAN	1.805216852556065
HMHA1_HUMAN	1.805216852556065
ZC3HF_HUMAN	1.805216852556065
PGRC1_HUMAN	1.805216852556065
MDM4_HUMAN	1.7985871531656756
GGA3_HUMAN	1.7974934522612709
YPEL5_HUMAN	1.797090104104933
MLF2_HUMAN	1.7969334119600464
BRCA1_HUMAN	1.7960018676860092
PRIC3_HUMAN	1.794848497001336
PIN4_HUMAN	1.7947551844009606
RS26_HUMAN	1.793030440105996
SRF_HUMAN	1.7901716198421307
SMCO4_HUMAN	1.7901716198421307
A0A1B0GV45_HUMAN	1.7879598744498
MCM10_HUMAN	1.7869525947906078
PR40A_HUMAN	1.7861044389578091
BC11A_HUMAN	1.7857631083921943
LUC7L_HUMAN	1.785661812450673
NTF2_HUMAN	1.7843984558489752
FXL19_HUMAN	1.783699214384715
MTPN_HUMAN	1.782049370064308
PRSR2_HUMAN	1.7814971839266904
TAB3_HUMAN	1.7806331781935534
UBP24_HUMAN	1.7781611433059177
RAD18_HUMAN	1.777343829188853
Q5HY81_HUMAN	1.776177688244024
RC3H1_HUMAN	1.7754920331387507
DEN4B_HUMAN	1.775156522545704
AN32B_HUMAN	1.7750894518227849
RALY_HUMAN	1.7746251470057748
APC1_HUMAN	1.77357180291106
ETV3_HUMAN	1.77357180291106
ITSN2_HUMAN	1.77357180291106
CLK3_HUMAN	1.7735655299578044
PRR36_HUMAN	1.7735655299578044
CHD9_HUMAN	1.7725757176226735
CPEB4_HUMAN	1.7693755454994993
A0A087WUE4_HUMAN	1.7686992617212869
AT7L2_HUMAN	1.7686992617212869
STAT1_HUMAN	1.7661891764741555
PNKD_HUMAN	1.7626061260283152
H0YL70_HUMAN	1.7603041093412912
VP13D_HUMAN	1.7578191224899795
NFKB1_HUMAN	1.7565353791338274
TTF2_HUMAN	1.7565353791338274
IF140_HUMAN	1.7536429532132964
ORC3_HUMAN	1.752458052128842
MCMBP_HUMAN	1.752458052128842
OXR1_HUMAN	1.752361310862412
DNJC9_HUMAN	1.752361310862412
EXOC1_HUMAN	1.752361310862412
TYK2_HUMAN	1.752361310862412
LRCH3_HUMAN	1.752361310862412
EIF1A_HUMAN	1.752361310862412
F193B_HUMAN	1.752361310862412
RGS12_HUMAN	1.752361310862412
UB2E1_HUMAN	1.752361310862412
Q9Y2S0_HUMAN	1.7520714343059671
A0A1B0GTN9_HUMAN	1.7485474069880655
TM131_HUMAN	1.7479549372255476
VRK1_HUMAN	1.7479549372255476
LAR1B_HUMAN	1.7410790476493874
B7Z1P2_HUMAN	1.7409374588274027
NAF1_HUMAN	1.7390644518380052
DDX42_HUMAN	1.73893433388079
RLA1_HUMAN	1.7374648056529645
GSE1_HUMAN	1.7372332598669846
NEMO_HUMAN	1.7343429036885485
ACPM_HUMAN	1.7337720933027978
CHCH2_HUMAN	1.7306496172539747
SLAF6_HUMAN	1.730185751395917
NFYA_HUMAN	1.7280478829048984
FAS_HUMAN	1.7278430117838308
SELPL_HUMAN	1.7268702024680425
J3QTA6_HUMAN	1.7262615564494324
THMS1_HUMAN	1.725959434588072
PKN1_HUMAN	1.723931270247094
E2F7_HUMAN	1.722969084212011
TMCC1_HUMAN	1.7203089953793032
KAP3_HUMAN	1.7197271245341366
SURF2_HUMAN	1.7195083814592058
TBCD1_HUMAN	1.7184496543497303
TREF1_HUMAN	1.7177641409659703
TLE5_HUMAN	1.717000035510205
A0A0C4DFM7_HUMAN	1.7163696134264412
MDC1_HUMAN	1.7160906547478465
A2ABF8_HUMAN	1.7136028937708117
PRSR1_HUMAN	1.7126554558223508
FLNA_HUMAN	1.7126554558223508
UT14A_HUMAN	1.7126228640753052
B8ZZ87_HUMAN	1.7119214051269198
ASF1A_HUMAN	1.7115031429363323
TULP4_HUMAN	1.709223807269717
UNG_HUMAN	1.7083049596547497
LRBA_HUMAN	1.70719506688214
R51A1_HUMAN	1.70719506688214
WDR44_HUMAN	1.7062365506005044
ATP9B_HUMAN	1.7058908923864156
NCK5L_HUMAN	1.7058908923864156
M3K5_HUMAN	1.7058908923864156
CHIP_HUMAN	1.7054933052489143
PARP6_HUMAN	1.7032342924386423
RCN3_HUMAN	1.7032342924386423
SMBT1_HUMAN	1.7026341709398347
E9PN89_HUMAN	1.7026341709398347
CAP1_HUMAN	1.7026341709398347
RHG44_HUMAN	1.7026341709398347
CDC5L_HUMAN	1.700304226801232
TPPC8_HUMAN	1.700239610810821
H7BYN4_HUMAN	1.6935460890002627
TNR6_HUMAN	1.692660352832085
ARP19_HUMAN	1.6917169612995973
CD3Z_HUMAN	1.6892956971870206
SMRCD_HUMAN	1.6886879618941708
OSBL7_HUMAN	1.6854656243647503
ZN696_HUMAN	1.6854171698814588
PI4KA_HUMAN	1.684845087000013
ZN454_HUMAN	1.6823074490926753
DNLI3_HUMAN	1.6810685247034622
ZRAB3_HUMAN	1.6790591086717306
ZNHI1_HUMAN	1.6790591086717306
APOE_HUMAN	1.6790591086717306
SCD_HUMAN	1.6790591086717306
LMO7_HUMAN	1.6777145859486238
RT16_HUMAN	1.676657494563034
TALD3_HUMAN	1.6765393640830388
SNP29_HUMAN	1.6761443608369515
HMGB3_HUMAN	1.6758157304570875
SZRD1_HUMAN	1.674918267147864
WBP4_HUMAN	1.674231063625865
USF1_HUMAN	1.6740105011808255
BAZ1A_HUMAN	1.6735950383878917
SMC3_HUMAN	1.671327567434748
PPIF_HUMAN	1.6708877591120552
KLC1_HUMAN	1.670385039822689
MPRIP_HUMAN	1.670224654391797
STA5B_HUMAN	1.670224654391797
HIPK1_HUMAN	1.670224654391797
PTN2_HUMAN	1.670224654391797
RBM4_HUMAN	1.6676700963650766
RRAGC_HUMAN	1.6668307661689885
GLE1_HUMAN	1.6665869443271135
MPIP2_HUMAN	1.6653688059093044
PKHM2_HUMAN	1.6653688059093044
STK39_HUMAN	1.6653688059093044
ATPG_HUMAN	1.6653674923236563
DAD1_HUMAN	1.665362739494293
A0A0U1RRB6_HUMAN	1.665362739494293
CHD3_HUMAN	1.664721899083161
STALP_HUMAN	1.6646627083993766
F8W130_HUMAN	1.6641132069663522
DP13A_HUMAN	1.6611098397053683
RL26L_HUMAN	1.6606062062403686
TCAB1_HUMAN	1.6601323187112542
FA76B_HUMAN	1.6600823743491555
SFSWA_HUMAN	1.6599785359993766
HCLS1_HUMAN	1.6594720977321182
CNOT2_HUMAN	1.6593129808626967
E7EUN2_HUMAN	1.659119992072103
INT3_HUMAN	1.659080138879962
